added_dt,floor,heating,latitude,longitude,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning,distance_to_stop,distance_to_subway,distance_to_center,avg_price,is_furnished,apartment_class
2025-02-08,1.0,district,52.22498,20.95288,1,block_of_flats,0,Wola,10000,0,74.0,3.0,8.0,0,1,1,1,1,0,0,0,0,1,8.0,1,1,1,1,0.20184676231603685,1.2461033334143294,4.074,111.97627676074177,1,standard
2025-02-08,3.0,district,52.156946,21.07897,1,apartment,0,Wilanow,2999,0,40.0,1.0,4.0,0,1,0,0,0,1,0,0,0,0,10.0,1,1,1,0,0.04992583580027788,2.3400450581415027,9.282,101.24279655968627,1,standard
2025-02-08,10.0,district,52.23566,21.00217,1,other,1,Srodmiescie,17000,0,77.0,2.0,44.0,0,0,0,0,1,0,0,0,0,1,,1,1,1,1,0.18367272712885926,0.28773407446580035,0.952,132.81550077086132,1,standard
2025-02-08,8.0,district,52.23542,20.93434,1,block_of_flats,0,Wola,2900,0,37.14,2.0,10.0,0,0,0,0,0,0,0,0,0,0,58.0,0,1,1,1,0.13543809317166605,0.6056421437631078,5.34,85.2251217804892,1,standard
2025-02-08,2.0,other,52.19146,20.905628,1,block_of_flats,1,Ursus,3000,0,45.0,2.0,7.0,0,1,0,0,0,0,0,0,1,1,18.0,0,0,1,0,0.1350059661262799,5.220870269438321,8.415,77.12768629352128,1,standard
2025-02-08,6.0,,52.244943,20.960613,1,apartment,1,Wola,7100,0,80.0,4.0,7.0,0,1,0,0,1,0,0,0,1,1,12.0,0,1,1,0,0.17951408441944033,0.7693583814253292,3.9,92.53931449092684,1,standard
2025-02-08,1.0,,52.32259,21.06773,0,other,0,Bialoleka,5000,0,100.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0.07276701634745868,3.368162370743243,10.998,77.9629264659531,1,standard
2025-02-08,2.0,district,52.236635,21.08316,0,block_of_flats,0,Praga_Poludnie,4000,0,74.0,4.0,4.0,0,1,0,0,0,1,0,1,0,0,35.0,0,0,0,0,0.1370625798843526,2.8683400708253712,4.894,85.18620672373858,1,standard
2025-02-08,1.0,,52.31899,21.00053,0,other,0,Bialoleka,2800,0,40.55,2.0,5.0,0,1,0,0,1,0,0,0,0,0,6.0,0,0,1,0,0.14039151538799896,3.303630860193206,9.96,81.70007752036275,1,standard
2025-02-08,8.0,district,52.21739,20.97525,1,apartment,1,Ochota,4500,0,49.0,2.0,10.0,0,1,1,0,1,1,0,0,0,1,,1,1,1,0,0.10542652109497601,1.382198338090594,2.865,92.73957116874868,1,standard
2025-02-08,2.0,district,52.16054,21.079722,1,apartment,0,Wilanow,4500,0,65.43,3.0,4.0,0,1,0,0,1,1,0,0,0,1,,1,1,1,0,0.3018493860606733,2.5476201249991752,8.962,97.58828504690918,1,standard
2025-02-08,1.0,district,52.18306,21.0404,0,block_of_flats,0,Mokotow,6000,0,72.0,4.0,2.0,0,0,0,1,1,0,0,0,0,1,4.0,0,0,1,0,0.3305508142879612,1.1527497689162556,5.531,88.08699616892356,1,standard
2025-02-08,,,52.268878,21.058051,0,other,1,Targowek,4200,0,80.0,3.0,,0,1,0,0,1,0,0,1,1,0,,0,0,1,1,0.12184598224127849,0.4772396688302262,5.359,86.08488662216702,1,standard
2025-02-08,3.0,district,52.19201,20.95762,1,block_of_flats,0,Wlochy,4000,0,80.0,4.0,3.0,0,0,0,0,1,0,0,0,0,0,8.0,0,0,1,0,0.1572755043769373,3.778672467628604,5.603,84.44062546941817,1,standard
2025-02-08,3.0,district,52.30988,20.992376,1,block_of_flats,1,Bialoleka,2200,0,49.0,2.0,5.0,0,1,0,0,1,0,1,1,0,1,5.0,1,1,1,1,0.10208599751494235,2.934583857827,9.017,72.81020970698309,1,standard
2025-02-08,4.0,district,52.277944,20.95963,1,block_of_flats,0,Bielany,5000,0,48.0,2.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.07788394063049695,0.07788394063049695,6.448,87.30224594621262,1,standard
2025-02-08,2.0,,52.16047,21.07848,0,other,0,Wilanow,3550,0,56.0,2.0,4.0,0,0,1,0,1,0,0,1,0,0,,0,0,1,0,0.31135985838140506,2.4686920440337357,8.926,97.93728445984674,1,standard
2025-02-08,10.0,,52.23338,20.95718,1,block_of_flats,0,Wola,2500,0,26.0,2.0,10.0,0,0,0,0,0,1,0,0,0,0,55.0,0,1,0,0,0.15972060666452664,0.4420535608270488,3.769,101.42661426341625,1,standard
2025-02-08,6.0,district,52.244718,20.977447,0,block_of_flats,0,Wola,3400,0,50.42,2.0,9.0,0,1,0,0,0,0,0,0,0,1,28.0,1,1,0,0,0.01199777771694109,1.4079845062431815,2.896,95.19510518521882,1,standard
2025-02-08,6.0,district,52.291784,21.026041,1,block_of_flats,0,Targowek,3500,0,40.5,2.0,10.0,0,1,0,0,0,1,0,0,0,0,50.0,0,1,0,0,0.17141490206538623,0.17141490206538623,6.967,89.51439903029205,1,standard
2025-02-08,5.0,district,52.281195,20.98471,1,apartment,1,Zoliborz,2300,0,43.0,2.0,14.0,0,1,0,0,1,0,1,1,1,1,18.0,1,1,1,0,0.0374413366824089,1.2181552604601642,6.024,87.1826395601311,1,standard
2025-02-08,,district,52.23362,20.95361,1,apartment,1,Wola,2950,0,42.0,1.0,,0,0,0,0,0,0,0,0,0,1,5.0,0,0,1,0,0.27242510936237996,0.42456105276198436,4.014,98.91219613509973,1,standard
2025-02-08,10.0,,52.227282,20.955893,1,apartment,1,Wola,3900,0,26.0,1.0,18.0,0,1,0,0,0,0,0,0,0,1,5.0,0,1,1,1,0.074491884002051,0.9219689884287929,3.844,120.13608587863331,1,standard
2025-02-08,7.0,district,52.17972,21.02808,1,apartment,1,Mokotow,4400,0,79.0,3.0,14.0,0,1,0,0,1,1,0,0,1,0,18.0,1,1,1,0,0.15112995664334955,0.2606189194046032,5.662,87.41810458504756,1,standard
2025-02-08,1.0,district,52.190378,21.00871,0,block_of_flats,0,Mokotow,2400,0,38.2,1.0,4.0,0,1,0,0,1,1,0,1,0,0,40.0,0,0,0,0,0.13042102432887143,0.5268458568158931,4.379,89.76830151942775,1,standard
2025-02-08,3.0,electric,52.206731,21.022955,0,tenement,0,Mokotow,7200,0,104.02,3.0,3.0,0,0,0,0,0,0,0,0,1,0,100.0,0,1,1,1,0.06851526052795595,1.0280142387176288,2.657,97.22004715636916,1,standard
2025-02-08,3.0,district,52.19832,21.01715,1,apartment,1,Mokotow,3900,0,43.0,2.0,9.0,0,1,0,0,1,0,1,0,1,1,9.0,1,1,1,0,0.2040248002539906,0.39207714500630964,3.506,92.38140652404147,1,standard
2025-02-08,2.0,district,52.23266,20.896844,0,block_of_flats,1,Bemowo,4200,0,42.89,2.0,5.0,0,1,0,0,1,0,0,0,1,1,2.0,0,0,1,0,0.04496585571829685,1.222922074514276,7.863,85.23040061149446,1,standard
2025-02-08,1.0,district,52.261107,21.046468,1,apartment,0,Praga_Polnoc,4945,0,58.0,3.0,5.0,0,1,1,0,1,0,0,1,1,1,1.0,0,1,1,0,0.023830606443613577,0.20903144159877327,4.2,109.18143947578602,1,standard
2025-02-08,1.0,district,52.230527,21.010752,1,block_of_flats,0,Srodmiescie,7900,0,86.08,4.0,4.0,0,1,0,0,1,0,0,0,0,1,2.0,0,0,0,0,0.06070510970170178,0.06070510970170178,0.135,136.70549897684486,1,standard
2025-02-08,4.0,district,52.23313,21.019,1,apartment,1,Srodmiescie,3800,0,39.67,1.0,8.0,0,1,0,0,0,1,0,0,0,1,13.0,1,1,1,0,0.03900805921369236,0.43995252574398014,0.6,122.79790657145257,1,standard
2025-02-08,1.0,district,52.28643,21.018309,1,block_of_flats,1,Targowek,2900,0,43.0,2.0,,0,1,0,0,1,0,0,0,1,1,3.0,0,0,1,0,0.2456370452918332,0.9418478393020835,6.322,108.5628629993134,1,standard
2025-02-08,6.0,district,52.251347,21.062424,1,block_of_flats,1,Praga_Poludnie,3000,0,30.0,1.0,7.0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0.15524191845908686,1.398633271542317,4.182,99.88779856475325,1,standard
2025-02-08,5.0,district,52.223432,20.939265,1,apartment,1,Wola,3150,0,36.5,2.0,7.0,0,1,0,0,1,0,0,0,1,1,5.0,1,1,1,1,0.1099476564664297,1.6980088908968283,5.016,99.51358048934463,1,standard
2025-02-08,1.0,district,52.230736,21.109044,1,block_of_flats,0,Praga_Poludnie,3000,0,45.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0.1665723398743415,4.737670540683246,6.597,78.66477647315595,1,standard
2025-02-08,3.0,gas,52.19884,20.92797,1,block_of_flats,0,Wlochy,3900,0,49.0,2.0,4.0,0,1,0,0,1,0,1,0,1,1,1.0,0,0,1,0,0.277771789320904,4.484442860769048,6.686,90.38177176381832,1,standard
2025-02-08,1.0,,52.22577,20.97521,0,other,0,Wola,2500,0,25.0,1.0,5.0,0,0,1,1,1,0,1,0,0,0,1.0,0,0,1,0,0.41140174457603446,0.5392996701725135,2.557,113.89614049763715,1,standard
2025-02-08,1.0,,52.24018,21.09882,0,other,0,Praga_Poludnie,3700,0,50.0,2.0,17.0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.17831398622948363,3.8345346450843194,6.013,82.87699818648754,1,standard
2025-02-08,9.0,district,52.24529,20.97794,1,other,0,Wola,4990,0,57.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,17.0,1,1,1,1,0.060033069268912526,1.4716443285110852,2.906,101.88831061334085,1,standard
2025-02-08,3.0,,52.156232,21.079,1,apartment,0,Wilanow,3000,0,40.0,1.0,4.0,0,1,0,0,0,1,0,0,0,0,11.0,0,0,1,0,0.10617666087748294,2.277903943045594,9.353,102.98918622738907,1,standard
2025-02-08,2.0,district,52.32121,20.9972,1,apartment,1,Bialoleka,2800,0,25.0,2.0,5.0,0,1,0,1,1,0,0,0,1,1,1.0,1,1,1,1,0.14080236662287773,3.6343145386331885,10.227,81.70007752036275,1,standard
2025-02-08,1.0,district,52.22426,21.0135,0,tenement,0,Srodmiescie,3423,0,22.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0,0,0.14540033169455227,0.4910664220013421,0.611,110.10883771536716,1,standard
2025-02-08,1.0,district,52.18748,21.0611,1,apartment,1,Mokotow,5800,0,69.0,3.0,10.0,0,1,0,0,1,0,0,1,1,1,3.0,1,1,1,1,0.14369023348445387,2.6468090921265115,5.757,78.07568243133262,1,standard
2025-02-08,1.0,,52.22539,21.02144,0,tenement,0,Srodmiescie,8500,0,75.64,3.0,4.0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,0,0,0.18313243777009997,0.709751691297003,0.791,111.79489906308422,1,standard
2025-02-08,1.0,district,52.2479,20.9836,1,block_of_flats,0,Wola,2800,0,33.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.07348809721138157,1.1434849606821085,2.809,99.56327445490737,1,standard
2025-02-08,3.0,district,52.16788,21.07096,1,apartment,0,Wilanow,6800,0,57.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,1,0.17273954128664698,2.58292964696705,7.956,98.63074135923091,1,standard
2025-02-08,1.0,district,52.19832,21.01715,0,block_of_flats,0,Mokotow,2500,0,45.0,2.0,3.0,0,1,0,0,0,1,0,0,0,0,,1,1,0,0,0.2040248002539906,0.39207714500630964,3.506,92.38140652404147,1,standard
2025-02-08,1.0,district,52.224032,21.017248,1,apartment,0,Srodmiescie,10000,0,111.0,4.0,7.0,0,1,0,0,1,0,0,0,1,1,16.0,1,1,1,0,0.06527621034077886,0.46321705108370703,0.718,110.42103693738011,1,standard
2025-02-08,2.0,,52.30302,20.98831,0,other,0,Bialoleka,2800,0,39.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.015675165284254625,2.7835839926503008,8.313,83.49707638348745,1,standard
2025-02-08,1.0,,52.16157,21.07129,0,other,0,Wilanow,3700,0,54.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.06846303675021509,2.1170512874897103,8.58,99.1761421783221,1,standard
2025-02-08,1.0,,52.23785,21.0812,0,other,0,Praga_Poludnie,3300,0,45.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.1691518628799335,2.7112200971352034,4.786,84.02655380245761,1,standard
2025-02-08,3.0,,52.23362,20.95361,1,apartment,0,Wola,7000,0,60.0,2.0,6.0,0,1,0,0,1,0,0,0,0,0,6.0,0,0,0,0,0.27242510936237996,0.42456105276198436,4.014,98.91219613509973,1,standard
2025-02-08,2.0,district,52.23614,21.00817,1,apartment,0,Srodmiescie,2800,0,28.0,1.0,7.0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0.04219971358911861,0.04219971358911861,0.767,131.07365703311618,1,standard
2025-02-08,2.0,district,52.23338,20.95718,0,block_of_flats,0,Wola,3590,0,43.5,2.0,4.0,0,1,0,0,0,0,0,1,0,1,66.0,1,1,1,0,0.15972060666452664,0.4420535608270488,3.769,101.42661426341625,1,standard
2025-02-08,1.0,district,52.222808,21.068291,1,apartment,0,Praga_Poludnie,6700,0,67.0,3.0,5.0,0,1,0,0,1,0,0,0,0,1,5.0,0,1,1,1,0.15904972142506468,2.7764219695802033,3.897,95.39643158131399,1,standard
2025-02-08,1.0,district,52.231282,21.032188,1,apartment,0,Srodmiescie,8000,0,92.0,3.0,6.0,0,1,0,0,1,0,0,0,0,0,17.0,0,0,0,0,0.13209087635114838,0.8622224645380393,1.373,106.19069605988801,1,standard
2025-02-08,2.0,district,52.22722,20.981007,1,apartment,1,Wola,4500,0,39.0,2.0,7.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,1,0,0.24588385913604577,0.24588385913604577,2.142,126.06056355599222,1,standard
2025-02-08,9.0,,52.24496,20.97735,0,other,0,Wola,3550,0,55.0,2.0,12.0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0.014969689457291765,1.4177614747824205,2.917,97.42179568754561,1,standard
2025-02-08,,,52.23214,21.0267,0,block_of_flats,0,Srodmiescie,4950,0,56.0,3.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.08312444168461854,0.7503290477238064,1.024,119.190537303653,1,standard
2025-02-08,2.0,boiler room,52.16624,21.10904,0,block_of_flats,0,Wilanow,4500,0,82.0,3.0,2.0,0,1,0,0,0,0,0,0,1,1,24.0,1,1,1,1,0.07343235884658149,4.510403555291002,9.662,91.54019240470573,1,standard
2025-02-08,1.0,district,52.17299,20.9992,1,block_of_flats,0,Mokotow,3370,0,40.22,2.0,7.0,0,1,0,0,0,0,0,0,1,1,9.0,0,0,1,1,0.030126454968669402,1.6229590639190798,6.368,92.1284855745984,1,standard
2025-02-08,1.0,boiler room,52.199422,20.908285,1,block_of_flats,0,Wlochy,3500,0,57.23,2.0,5.0,0,1,0,0,1,0,0,0,1,0,,0,0,1,0,0.30000200733595034,4.3226757715877335,7.839,80.10806500373386,1,standard
2025-02-08,3.0,district,52.19964,21.03175,0,block_of_flats,0,Mokotow,6000,0,125.2,5.0,4.0,0,1,0,0,1,1,0,0,0,0,29.0,1,1,1,0,0.14885442314508843,1.3520983736558103,3.598,86.98811029739616,1,standard
2025-02-08,5.0,district,52.229433,20.983784,1,apartment,1,Wola,3900,0,41.0,1.0,8.0,0,1,1,0,1,0,0,0,0,1,4.0,0,1,1,0,0.07157577912437516,0.07157577912437516,1.936,108.96288817908311,1,standard
2025-02-08,10.0,district,52.266016,21.038615,1,block_of_flats,1,Praga_Polnoc,3000,0,35.0,2.0,,0,1,0,0,1,0,0,0,1,1,,0,0,0,1,0.08245080960531341,0.45569711785725825,4.42,102.19509125135436,1,standard
2025-02-08,4.0,,52.220676,20.934225,0,block_of_flats,0,Wola,2800,0,25.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.17734092990213224,2.0710391018654586,5.405,99.2685649857893,1,standard
2025-02-08,6.0,district,52.338295,20.952024,0,block_of_flats,0,Bialoleka,2700,0,34.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,0,0.28729867194429876,5.357011691562124,12.75,90.3734663574972,1,standard
2025-02-08,2.0,gas,52.309203,21.025878,1,apartment,1,Bialoleka,2700,0,35.0,2.0,3.0,0,1,1,0,1,0,0,0,0,1,1.0,1,1,1,0,0.33353129338474186,1.6856445946041745,8.889,83.54132569558102,1,standard
2025-02-08,2.0,district,52.340714,21.054724,1,block_of_flats,0,Bialoleka,2400,0,45.0,2.0,3.0,0,1,0,0,1,0,1,0,0,0,5.0,0,0,1,0,0.007765164363661219,5.229082582298451,12.679,77.44406731217234,1,standard
2025-02-08,3.0,district,52.16032,21.07982,0,apartment,0,Wilanow,8600,0,128.0,4.0,4.0,0,1,0,0,1,0,0,0,1,0,17.0,0,0,1,0,0.27705485327505314,2.5426760386736054,8.987,97.92281432370767,1,standard
2025-02-08,7.0,district,52.197814,20.953427,1,apartment,1,Wlochy,4400,0,51.0,3.0,8.0,0,1,0,0,1,0,0,0,1,1,5.0,1,1,1,1,0.1593610399207892,3.877876085044316,5.348,89.68151300890214,1,standard
2025-02-08,1.0,,52.223904,21.023849,1,apartment,0,Srodmiescie,9000,0,110.0,4.0,6.0,0,1,0,0,0,0,1,0,0,1,9.0,0,0,0,0,0.036556766691322254,0.6915858666858407,1.022,109.66916216130237,1,standard
2025-02-08,1.0,district,52.228645,21.063917,1,block_of_flats,0,Praga_Poludnie,4500,0,45.0,2.0,5.0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,1,0.012812907158377754,2.102749201609173,3.524,86.32269281940391,1,standard
2025-02-08,2.0,district,52.225667,21.070738,0,block_of_flats,1,Praga_Poludnie,2500,0,38.0,2.0,4.0,0,1,0,0,1,1,0,1,1,0,47.0,0,1,0,0,0.10851332625585085,2.6694501667484407,4.012,86.87615817188073,1,standard
2025-02-08,5.0,district,52.23628,21.0051,1,other,0,Srodmiescie,2400,0,28.0,1.0,,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0.1396038280904863,0.17423856133218127,0.877,129.43823385923096,1,standard
2025-02-08,4.0,district,52.226493,20.982672,1,apartment,1,Wola,3300,0,40.0,2.0,7.0,0,1,0,0,1,0,0,1,0,1,4.0,1,1,1,1,0.21738209558033864,0.35456843123064297,2.042,125.12400983597024,1,standard
2025-02-08,1.0,,52.15654,21.03143,0,block_of_flats,0,Ursynow,6000,0,100.0,4.0,4.0,0,1,0,0,1,1,0,0,0,0,23.0,0,0,1,1,0.15190382479212372,0.15190382479212372,8.24,83.1430150549338,1,standard
2025-02-08,2.0,district,52.209255,20.913923,1,apartment,0,Wlochy,4600,0,56.0,3.0,3.0,0,1,0,0,1,0,0,0,1,1,4.0,1,1,1,1,0.0367543120332967,3.2153949032246714,7.07,88.86002056214821,1,standard
2025-02-08,5.0,district,52.201458,21.024736,1,apartment,1,Mokotow,3000,0,29.0,1.0,8.0,0,0,1,0,1,0,0,0,1,1,5.0,0,1,1,1,0.06437590289966393,0.8937127510284735,3.254,96.4083277190449,1,standard
2025-02-08,4.0,district,52.241324,20.924407,1,apartment,0,Bemowo,2950,0,28.0,1.0,6.0,0,1,0,0,0,0,0,0,1,0,12.0,1,1,1,0,0.1890201616491534,0.39142946184189786,6.117,80.51285079046572,1,standard
2025-02-08,3.0,district,52.29359,20.92645,0,tenement,0,Bielany,2900,0,55.0,2.0,3.0,0,0,0,0,0,1,1,1,0,0,89.0,0,0,0,0,0.22519525862546505,0.22519525862546505,9.194,88.2006565838515,1,standard
2025-02-08,1.0,district,52.319869,20.944777,0,block_of_flats,0,Bialoleka,2800,0,48.0,2.0,3.0,0,1,0,0,1,1,1,1,0,0,28.0,0,0,0,0,0.09533352176331543,3.254040947639387,11.026,79.8576171946158,1,standard
2025-02-08,8.0,,52.322215,20.964078,1,block_of_flats,0,Bialoleka,2250,0,38.5,2.0,10.0,0,0,0,0,1,0,0,0,0,1,21.0,0,0,0,0,0.08133647204097147,4.081242993405128,10.796,83.83704840757824,1,standard
2025-02-08,3.0,district,52.24818,20.98878,1,block_of_flats,0,Srodmiescie,4000,0,56.5,3.0,11.0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.04074098935865631,0.8152440174099478,2.601,97.82156882720923,1,standard
2025-02-08,1.0,district,52.208466,20.927274,1,block_of_flats,1,Wlochy,2100,0,20.0,1.0,2.0,0,1,0,0,1,0,0,0,1,1,3.0,0,1,1,0,0.17003111710890043,3.4353811185847927,6.249,113.49473533227827,1,standard
2025-02-08,3.0,district,52.202122,20.943107,1,apartment,0,Wlochy,3500,0,36.4,2.0,6.0,0,1,0,0,1,0,0,0,0,1,3.0,0,1,1,1,0.2645154398868647,3.7455266427785365,5.618,95.45814999573926,1,standard
2025-02-08,6.0,district,52.23362,20.95361,1,apartment,1,Wola,4700,0,76.0,3.0,,0,1,1,0,1,0,0,0,0,1,8.0,0,0,0,0,0.27242510936237996,0.42456105276198436,4.014,98.91219613509973,1,standard
2025-02-08,3.0,district,52.14313,21.0345,0,tenement,0,Ursynow,4500,0,68.0,3.0,6.0,0,0,0,0,1,0,0,0,0,0,17.0,0,0,1,0,0.11400323512712901,0.9885198606943599,9.745,77.27361748228257,1,standard
2025-02-08,4.0,district,52.319,20.95054,1,apartment,0,Bialoleka,2200,0,38.0,1.0,5.0,0,0,0,0,0,0,0,0,1,1,21.0,1,1,1,0,0.05749585871579674,3.309071605214464,10.78,68.45292302011062,1,standard
2025-02-08,6.0,district,52.23548,20.98714,1,apartment,0,Wola,9000,0,66.0,3.0,7.0,0,1,0,0,1,0,0,0,0,0,4.0,1,1,0,0,0.16198251585990386,0.5517169256952783,1.824,126.24636630525127,1,standard
2025-02-08,3.0,,52.251347,21.062424,0,apartment,0,Praga_Poludnie,3200,0,45.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0.15524191845908686,1.398633271542317,4.182,99.88779856475325,1,standard
2025-02-08,1.0,,52.21917,21.2352,1,block_of_flats,0,Wesola,2300,0,40.0,2.0,3.0,0,1,0,1,1,0,0,0,1,1,,0,1,1,0,0.31918410016794196,13.40322593548293,15.235,72.93109255266724,1,standard
2025-02-08,1.0,district,52.156373,21.02073,1,apartment,0,Ursynow,3700,0,41.0,2.0,5.0,0,1,0,0,0,0,0,0,0,1,10.0,0,1,0,0,0.1690016585757647,0.7297406257142964,8.174,94.00301137084134,1,standard
2025-02-08,8.0,district,52.17834,21.03142,1,apartment,0,Mokotow,10000,0,130.0,4.0,8.0,0,0,1,0,1,0,1,0,1,1,18.0,0,0,1,1,0.13998869328736366,0.5184377941588018,5.859,96.93181393731382,1,standard
2025-02-08,2.0,gas,52.27128,21.05203,0,other,0,Targowek,3800,0,55.77,3.0,2.0,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0.21764309045750188,0.21764309045750188,5.36,85.83031266938949,1,standard
2025-02-08,5.0,district,52.230653,20.975692,1,apartment,1,Wola,3800,0,59.0,2.0,7.0,0,1,0,0,0,0,0,0,1,1,13.0,1,1,1,0,0.20460026460070682,0.3526377648873907,2.489,117.22644089104314,1,standard
2025-02-08,3.0,district,52.333452,20.93723,0,apartment,1,Bialoleka,1900,0,43.0,2.0,4.0,0,1,0,0,1,1,0,0,0,0,22.0,1,1,1,0,0.055145995642812036,4.629237517062153,12.614,69.98437819834675,1,standard
2025-02-08,4.0,district,52.23313,21.019,0,tenement,0,Srodmiescie,4450,0,50.0,2.0,6.0,0,1,0,0,0,1,0,0,1,1,,0,0,1,0,0.03900805921369236,0.43995252574398014,0.6,122.79790657145257,1,standard
2025-02-08,6.0,district,52.215057,20.978816,1,block_of_flats,0,Ochota,2900,0,36.0,2.0,,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0.07275666850169012,1.5993121786433198,2.797,91.96244877306277,1,standard
2025-02-08,1.0,district,52.29332,20.92866,0,other,0,Bielany,3200,0,65.0,3.0,15.0,0,0,0,0,1,1,0,0,0,1,45.0,1,1,1,0,0.13404995538080489,0.13404995538080489,9.076,80.90820567016799,1,standard
2025-02-08,4.0,,52.321661,20.963374,1,block_of_flats,0,Bialoleka,3000,0,45.45,3.0,,0,1,0,0,1,0,0,0,1,0,10.0,0,1,1,1,0.15229838388461886,4.003354587590108,10.752,83.73939812744906,1,standard
2025-02-08,4.0,district,52.245754,20.981448,1,block_of_flats,0,Wola,3200,0,40.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0.1920530498294791,1.2593686706427638,2.752,101.39766706307698,1,standard
2025-02-08,3.0,boiler room,52.341189,20.94072,1,block_of_flats,0,Bialoleka,2600,0,43.0,2.0,3.0,0,1,0,0,1,0,0,0,1,1,16.0,0,0,1,0,0.014666944653539536,5.512047622771639,13.316,72.71336775505009,1,standard
2025-02-08,1.0,,52.34316,21.054965,1,block_of_flats,1,Bialoleka,2800,0,37.0,2.0,3.0,0,1,0,0,1,0,0,0,1,1,5.0,0,1,1,1,0.023916558956994457,5.5013947671477625,12.947,78.13646906475456,1,standard
2025-02-08,2.0,district,52.221427,20.934685,1,block_of_flats,0,Wola,2500,0,27.0,1.0,6.0,0,1,0,0,0,0,1,0,0,1,9.0,1,1,0,0,0.13807663186677413,1.9821028354864303,5.359,99.01736117952379,1,standard
2025-02-08,1.0,district,52.19614,20.95033,1,block_of_flats,0,Wlochy,3000,0,37.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0.4122168546155179,4.138055094452402,5.63,97.17715162949378,1,standard
2025-02-08,1.0,district,52.28919,21.05266,1,apartment,1,Targowek,3500,0,62.1,3.0,3.0,0,1,0,0,1,0,0,0,1,1,19.0,1,1,0,1,0.24761233097062965,0.24761233097062965,7.165,76.41217103053623,1,standard
2025-02-08,3.0,district,52.202753,20.982882,0,block_of_flats,0,Ochota,3000,0,45.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0.15025226534564026,1.802459557686482,3.601,78.85093591864549,1,standard
2025-02-08,3.0,district,52.23214,21.0267,1,block_of_flats,0,Srodmiescie,7500,0,110.0,3.0,6.0,0,1,0,0,1,0,0,0,0,1,27.0,0,0,1,0,0.08312444168461854,0.7503290477238064,1.024,119.190537303653,1,standard
2025-02-08,6.0,district,52.23362,20.95361,1,block_of_flats,0,Wola,3500,0,35.0,2.0,10.0,0,1,0,0,0,1,1,1,0,1,56.0,0,0,1,1,0.27242510936237996,0.42456105276198436,4.014,98.91219613509973,1,standard
2025-02-09,3.0,district,52.238134,20.975469,0,block_of_flats,1,Wola,3300,0,46.0,2.0,3.0,0,0,0,0,0,1,0,1,0,0,75.0,1,1,0,0,0.10889734427399504,0.7455240086768004,2.671,102.7699043161085,1,standard
2025-02-09,,,52.180364,21.027263,1,block_of_flats,0,Mokotow,3000,0,52.0,2.0,,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0.19181579520945108,0.20903874736243663,5.581,87.41336169801825,1,standard
2025-02-09,1.0,district,52.244958,20.98769,0,block_of_flats,1,Wola,3400,0,54.0,3.0,,0,0,0,0,0,1,0,1,0,0,,0,0,1,0,0.12393839172541107,0.8365292069057432,2.38,101.10135387597671,1,standard
2025-02-09,2.0,,52.20997,20.96727,0,block_of_flats,0,Ochota,3300,0,49.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0.20362896779117123,2.3402164192754955,3.766,88.59541155121023,1,standard
